YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202003,146373,882724,4,3.41,"W","AMBOY",31.796,-83.6376,3147760,8338256
202003,146373,882725,1,3.2,"NE","SIBLEY",31.8168,-83.6656,3149008,8339936
202003,146373,882725,2,2.68,"NE","SIBLEY",31.8183,-83.6789,3149098,8340734
202003,146373,882725,3,1.18,"NNE","DAKOTA",31.7858,-83.6825,3147148,8340950
202003,146373,882725,4,1.42,"NE","DAKOTA",31.7832,-83.6715,3146992,8340290
202003,146373,882726,1,3.68,"SW","SIBLEY",31.7497,-83.7509,3144982,8345054
202003,146373,882726,2,4.54,"SW","SIBLEY",31.7389,-83.7586,3144334,8345516
202003,146373,882726,3,4.84,"WNW","SIBLEY",31.8054,-83.7905,3148324,8347430
202003,146373,882726,4,5.02,"WNW","SIBLEY",31.8244,-83.7853,3149464,8347118
202003,146373,882726,5,3.61,"WNW","SIBLEY",31.8086,-83.7675,3148516,8346050
202003,146373,882727,1,1.36,"WNW","AMBOY",31.8,-83.6,3148000,8336000
202003,146373,882727,2,1.54,"WNW","AMBOY",31.7975,-83.6046,3147850,8336276
202003,146373,882727,3,.69,"W","AMBOY",31.7919,-83.5915,3147514,8335490
202003,146373,882727,4,.95,"NW","AMBOY",31.7995,-83.5918,3147970,8335508
202003,146373,882728,1,2.52,"WNW","SIBLEY",31.7999,-83.7513,3147994,8345078
202003,146373,882728,2,2.4,"W","SIBLEY",31.7933,-83.7507,3147598,8345042
202003,146373,882728,3,.57,"WNW","SIBLEY",31.7932,-83.719,3147592,8343140
202003,146373,882728,4,.91,"NW","SIBLEY",31.8003,-83.7196,3148018,8343176
202003,146373,882729,1,2.72,"NW","REBECCA",31.83,-83.51,3149800,8330600
202003,146373,882729,2,1.84,"N","REBECCA",31.8266,-83.4806,3149596,8328836
202003,146373,882729,3,1.46,"NNW","REBECCA",31.8207,-83.485,3149242,8329100
202003,146373,882729,4,3.22,"NW","REBECCA",31.8277,-83.5242,3149662,8331452
202003,146373,882729,5,3.2,"NW","REBECCA",31.8348,-83.5159,3150088,8330954
202003,146373,882730,1,2.87,"N","REBECCA",31.8415,-83.4815,3150490,8328890
202003,146373,882730,2,3.72,"N","REBECCA",31.8538,-83.4839,3151228,8329034
202003,146373,882730,3,3.69,"NNW","REBECCA",31.852,-83.4942,3151120,8329652
202003,146373,882730,4,2.82,"NNW","REBECCA",31.8389,-83.4944,3150334,8329664
202003,146398,879625,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
202003,146404,879634,1,1.03,"ESE","FITLER",32.722,-91.015,3243320,91900
202003,146404,879635,1,.58,"W","SPANISH FORT",32.75,-90.74,3245000,9044400
202003,146404,879636,1,4.52,"SW","ENOLA",32.68,-90.65,3240800,9039000
202003,146404,879636,2,1.61,"SSE","BENTONIA",32.609,-90.358,3236540,9021480
202003,146946,883370,1,0,"N","SMITH SHOAL LIGHT",24.72,-81.92,2443200,8155200
202003,146946,883371,1,.15,"SSE","SOMBRERO KEY LIGHT",24.628,-81.109,2437680,816540
202003,146967,883564,1,3.95,"N","MC COOK",26.5362,-98.4124,2632172,9824744
202003,146967,883564,2,.94,"SSW","MC COOK",26.4669,-98.4042,2628014,9824252
202002,144560,867884,1,.1,"W","SURRAN",36.7698,-83.7718,3646188,8346308
202002,144576,867985,1,8.31,"S","ST PETERSBURG BEACH",27.61,-82.76,2736600,8245600
202002,144711,869015,4,2.78,"S","WHITEWOOD",37.1901,-81.8638,3711406,8151828
202002,144711,869015,5,2.58,"WNW","VENIA",37.1196,-82.0898,377176,825388
202002,144711,869015,6,.9,"ENE","BREAKS",37.3052,-82.2649,3718312,8215894
202002,144714,869036,1,1.3,"NNE","BISHOP",37.2176,-81.5619,3713056,8133714
202002,144714,869036,2,.12,"NW","BEAR WILLOW",37.2514,-81.7314,3715084,8143884
202002,144714,869036,3,2.25,"W","ROCKRIDGE",37.3814,-81.8909,3722884,8153454
202002,144714,869036,4,1.46,"SW","PANTHER",37.4632,-81.916,3727792,8154960
202002,144714,869036,5,1.08,"ENE","SANDY HUFF",37.4871,-81.7524,3729226,8145144
202002,144714,869036,6,.81,"ENE","WORTH",37.4234,-81.3659,3725404,8121954
202002,144714,869045,1,0,"N","WELCH",37.43,-81.58,3725800,8134800
202002,144714,869047,1,1.08,"E","GLEN MORGAN",37.7529,-81.1505,3745174,819030
202002,144714,869047,2,1.04,"NE","PLUTO",37.7116,-80.9879,3742696,8059274
202002,144714,869047,3,1.71,"ESE","COOL RIDGE",37.6437,-81.0698,3738622,814188
202002,144714,869047,4,1.92,"SSE","GHENT",37.5961,-81.1021,3735766,816126
202002,144714,869047,5,.93,"S","RHODELL",37.5867,-81.3028,3735202,8118168
202002,144714,869047,6,1.07,"N","HOTCHKISS",37.6854,-81.3727,3741124,8122362
202002,144714,869054,1,1.34,"NW","ITMANN",37.5842,-81.4367,3735052,8126202
202002,144714,869054,2,.89,"NE","KEYROCK",37.6405,-81.5105,3738430,8130630
202002,144714,869054,3,.95,"N","POLK GAP",37.6835,-81.4171,3741010,8125026
202002,144714,869054,4,1.99,"ENE","LANE",37.6351,-81.3191,3738106,8119146
202002,144714,869055,1,.96,"NE","LOCHGELLY",38.0307,-81.1388,381842,818328
202002,144714,869055,2,1.22,"S","WINONA",38.0326,-80.9965,381956,8059790
202002,144714,869055,3,1.18,"NW","LAWTON",37.8833,-80.9935,3752998,8059610
202002,144714,869055,4,.4,"NNW","MAC DONALD",37.8849,-81.1538,3753094,819228
202002,144714,869057,1,.33,"SSW","WILLIAMSON",37.6755,-82.2819,3740530,8216914
202002,145174,871737,2,3.05,"WSW","KUKUIHAELE",20.102,-155.6229,206120,15537374
202002,145174,871738,1,1.35,"ESE","KEPUHI",21.1695,-157.2324,2110170,15713944
202002,145174,871738,2,1.23,"NNE","WAILAU-MOLOKAI",21.1166,-156.7628,216996,15645768
202002,145174,871739,1,5.98,"W","SHIPWRECK BEACH",20.9101,-157.012,2054606,157720
202002,145174,871739,2,2.3,"NE","MANELE HARBOR",20.7698,-156.8513,2046188,15651078
202002,145174,871740,1,1.35,"WSW","WAIALUA",21.5751,-158.1503,2134506,1589018
202002,145174,871740,2,1.02,"NE","MAUNAWILI",21.3805,-157.7589,2122830,15745534
202002,145174,871741,1,.85,"E","NAPILI",20.9785,-156.6569,2058710,15639414
202002,145174,871741,2,2.92,"NNW","KAUPO",20.6662,-156.1433,2039972,1568598
202002,145174,871742,1,1.65,"NE","MAHUKONA",20.1963,-155.8813,2011778,15552878
202002,145174,871742,2,5.26,"WNW","NAALEHU",19.085,-155.649,195100,15538940
202002,145197,871858,1,1.27,"WNW","BLYTHEDALE",39.59,-76.07,3935400,764200
202002,145197,871859,1,.87,"NW","ROCK HALL",39.14,-76.24,398400,7614400
202002,145197,871860,1,1.75,"NW","DENTON",38.9,-75.84,3854000,7550400
202002,145197,871861,1,1.17,"WNW","RIDGELY",38.9387,-75.8887,3856322,7553322
202002,145197,871862,1,.87,"SE","COWENTOWN",39.67,-75.81,3940200,7548600
202002,145197,871863,1,2.34,"SSE","AMERICAN CORNERS",38.74,-75.8,3844400,7548000
202002,145197,877911,1,0,"N","LOVETT ARPT",39.65,-75.82,3939000,7549200
202002,145197,877911,2,0,"N","ELKTON CECIL ARPT",39.65,-75.8,3939000,7548000
202002,145199,871864,1,.69,"N","CLAYTON",39.29,-75.63,3917400,7537800
202002,145199,871865,1,2.24,"WNW","ARMSTRONG",39.49,-75.76,3929400,7545600
202002,145199,871866,1,1.28,"ENE","BROOKDALE HGTS",39.09,-75.46,395400,7527600
202002,145199,871867,1,0,"N","(DOV)DOVER AFB",39.13,-75.47,397800,7528200
202002,145199,871868,1,.53,"E","GRAYLYN CREST",39.78,-75.51,3946800,7530600
202002,145199,871869,1,1.38,"S","GREENWOOD",38.78,-75.58,3846800,7534800
202002,145199,871870,1,.69,"N","SELBYVILLE ARPT",38.48,-75.18,3828800,7510800
202002,145199,871871,1,4.84,"S","DEWEY BEACH",38.63,-75.07,3837800,754200
202002,146141,878168,1,2.26,"SE","JONES CREEK",30.4,-90.99,3024000,9059400
202002,146144,878171,1,2.83,"SSW","MC NEIL",30.63,-89.64,3037800,8938400
202002,146145,878174,1,1.21,"E","WEST DELTA 27A AWOS (KDLP)",29.12,-89.53,297200,8931800
202002,146145,878176,1,7.01,"N","MID LAKE PONTCHARTRAIN",30.25,-90.11,3015000,906600
202002,146145,878177,1,8.07,"SSE","NORTH LAKE PONTCHARTRAIN",30.37,-90.08,3022200,904800
202002,146145,878178,1,.69,"S","LKFRNT ARPT NEW",30.04,-90.03,302400,901800
202002,146145,878179,1,16.44,"WNW","SHELL BEACH STATION (SHBL1)",30,-89.9,3000,8954000
202002,146435,879929,1,27.05,"ENE","CAPE CANAVERAL",28.51,-80.18,2830600,8010800
202002,146435,879932,1,27.05,"ENE","CAPE CANAVERAL",28.51,-80.18,2830600,8010800
202002,146435,879934,1,12.01,"E","VERO BEACH",27.656,-80.376,2739360,8022560
202002,146435,879938,1,1.77,"NW","ST. LUCIE INLET",27.5,-80.338,2730000,8020280
202002,146435,879939,1,3.74,"E","STUART",27.191,-80.19,2711460,8011400
202002,146435,879943,1,5.82,"NNW","PLAYALINDA BEACH",28.63,-80.81,2837800,8048600
202002,146437,879946,1,1.4,"ENE","TITUSVILLE AIRPARK",28.63,-80.81,2837800,8048600
202003,145519,873812,1,.89,"NE","LUMINARY",35.71,-84.99,3542600,8459400
202003,145519,873813,1,.89,"SW","FIVE PTS",35.44,-85.03,3526400,851800
202003,145519,873814,1,0,"N","SPRING CITY",35.7,-84.87,3542000,8452200
202003,145519,873815,1,1.49,"NNE","SPRING CITY",35.72,-84.86,3543200,8451600
202003,145519,873816,1,.89,"SE","ST CLAIR",35.72,-84.81,3543200,8448600
202003,145519,873817,1,3.45,"N","WATTS BAR LAKE SOUTH",35.73,-84.73,3543800,8443800
202003,145519,873818,1,.89,"SE","LAUREL BLUFF",35.79,-84.51,3547400,8430600
202003,145519,873819,1,0,"N","POPLAR SPGS",35.87,-84.42,3552200,8425200
202003,145519,873820,1,2.36,"NNE","FT LOUDOUN LAKE",35.8,-84.18,3548000,8410800
202003,145519,873821,1,1.31,"ESE","COWARDS",35.94,-84.06,3556400,843600
202003,145519,873822,1,.56,"E","BLUE GRASS",35.87,-84.06,3552200,843600
202003,145519,873823,1,.89,"SW","FARRAGUT",35.87,-84.18,3552200,8410800
202003,145519,873824,1,.56,"E","ALNWICK",35.75,-84.04,3545000,842400
202003,145519,873825,1,.56,"E","SOUTH KNOXVILLE",35.93,-83.91,3555800,8354600
202003,145519,873826,1,0,"N","PLAINFIELD",35.78,-83.95,3546800,8357000
202003,145519,873827,1,.69,"S","LAKE FOREST",35.91,-83.87,3554600,8352200
202003,145519,873828,1,2.23,"W","ALPHA",36.18,-83.42,3610800,8325200
202003,145519,873829,1,.89,"NW","JEFFERSON CITY",36.13,-83.49,367800,8329400
202003,145519,873830,1,.69,"N","MARYVILLE",35.76,-83.97,3545600,8358200
202003,145519,873843,1,.56,"W","SULPHUR SPGS",36.35,-82.54,3621000,8232400
202003,145519,873844,1,.56,"W","CEDAR GROVE",36.48,-82.19,3628800,8211400
202003,145526,873988,1,1.27,"ESE","ST OMER",39.42,-85.58,3925200,8534800
202003,145526,873988,2,2.2,"ENE","CLARKSBURG",39.4398,-85.3108,3926388,8518648
202003,145526,873988,3,1.83,"ENE","MILLHOUSEN",39.2295,-85.398,3913770,8523880
202003,145526,873988,4,.62,"NE","MILFORD",39.3562,-85.6116,3921372,8536696
202003,145526,873989,1,1.48,"NNW","WILSON CORNERS",39.45,-85.76,3927000,8545600
202003,145526,873989,2,1.63,"S","GENEVA",39.3765,-85.7216,3922590,8543296
202003,145526,873989,3,2.51,"ESE","MIDDLETOWN",39.4545,-85.6074,3927270,8536444
202003,145526,873989,4,2,"NNW","RAYS CROSSING",39.5746,-85.69,3934476,8541400
202003,145526,873989,5,1.42,"SSE","FAIRLAND",39.5606,-85.8609,3933636,8551654
202003,145526,873990,1,0,"N","WESTPORT",39.18,-85.58,3910800,8534800
202003,145527,874515,1,1.48,"NNW","KOKOMO",40.5,-86.14,4030000,868400
202003,145527,874516,1,1.45,"ESE","ODON",38.8202,-86.9561,3849212,8657366
202003,145527,874517,1,1.62,"ESE","SPRINGVILLE",38.9178,-86.5942,3855068,8635652
202003,145527,874518,1,1.61,"E","LAST O OLITIC",38.9,-86.47,3854000,8628200
202003,145527,874519,1,.54,"E","ACME",38.98,-86.04,3858800,862400
202003,145527,874520,1,0,"N","SHELBYVILLE",39.52,-85.78,3931200,8546800
202003,145527,874521,1,.69,"S","MANILLA",39.57,-85.62,3934200,8537200
202003,145527,874522,1,.69,"S","RUSHVILLE",39.61,-85.45,3936600,8527000
202003,145527,874523,1,0,"N","BOBTOWN",39.02,-85.95,391200,8557000
202003,145527,874524,1,.87,"SW","CIRCLEVILLE",39.59,-85.44,3935400,8526400
202003,145527,874526,1,.53,"W","CARMEL",39.98,-86.14,3958800,868400
202003,145527,874528,1,2.53,"ENE","CARMEL",40,-86.09,4000,865400
202003,145527,874529,1,.87,"NW","CARMEL",39.99,-86.14,3959400,868400
202003,145527,874530,1,1.74,"SE","NOBLESVILLE",40.03,-86,401800,8600
202003,145527,874531,1,2.96,"SW","NOBLESVILLE",40.02,-86.06,401200,863600
202003,145527,874532,1,3.36,"NW","FISHERS",40,-86.07,4000,864200
202003,145527,874533,1,2.82,"WSW","NOBLESVILLE",40.0408,-86.072,402448,864320
202003,145527,874534,1,0,"N","LAPEL",40.07,-85.85,404200,8551000
202003,145527,874535,1,1.26,"WNW","ANDERSON ACE ARPT",40.06,-85.69,403600,8541400
202003,145527,874536,1,1.66,"WSW","GRIDLEY",40.0739,-85.6804,404434,8540824
202003,145527,874537,1,.53,"E","DALEVILLE",40.12,-85.56,407200,8533600
202003,145527,874539,1,.53,"E","NEW MARKET",39.95,-86.91,3957000,8654600
202003,145527,874541,1,0,"N","WHITESTOWN",40,-86.35,4000,8621000
202003,145527,874542,1,1.38,"S","ADVANCE",39.98,-86.62,3958800,8637200
202003,145527,874543,1,.69,"N","ADVANCE",40.01,-86.62,40600,8637200
202003,145527,874544,1,2.73,"WNW","HORTONVILLE",40.09,-86.22,405400,8613200
202003,145527,874545,1,.69,"N","SHERIDAN",40.14,-86.22,408400,8613200
202003,145527,874547,1,1.26,"ENE","NOBLESVILLE",40.06,-86,403600,8600
202003,145527,874548,1,3.48,"SE","HORTONVILLE",40.04,-86.13,402400,867800
202003,145527,874570,1,.87,"NE","STILESVILLE",39.64,-86.62,3938400,8637200
202003,145527,874572,1,3.61,"NNE","CARMEL",40.03,-86.11,401800,866600
202003,145527,874573,1,.53,"E","LADOGA",39.92,-86.79,3955200,8647400
202003,145527,874574,1,1.76,"S","CLARE",40.0746,-85.9469,404476,8556814
202003,145527,874574,2,3.28,"SW","SHERIDAN",40.0934,-86.2595,405604,8615570
202003,145527,874574,3,4.42,"S","JOLIETVILLE",39.9663,-86.2377,3957978,8614262
202003,145407,877342,1,1.38,"N","COLUMBUS",37.19,-94.83,3711400,9449800
202003,145407,877342,2,2.48,"WNW","COLUMBUS",37.1801,-94.8732,3710806,9452392
202003,145407,877342,3,3.16,"SW","COLUMBUS",37.1406,-94.8739,378436,9452434
202003,145407,877342,4,2.5,"NW","NEUTRAL",37.1249,-94.833,377494,9449980
202003,145407,877342,5,3.18,"NNE","NEUTRAL",37.1411,-94.774,378466,9446440
202003,145407,877342,6,3.88,"ENE","COLUMBUS",37.192,-94.7652,3711520,9445912
202003,145408,880739,1,.88,"SW","RUSSELL",37.14,-94.08,378400,944800
202003,145408,880740,1,1.1,"E","CARTERVILLE",37.15,-94.43,379000,9425800
202003,145408,880748,1,.88,"SE","MILLER",37.21,-93.84,3712600,9350400
202003,145408,880749,1,.55,"E","HOUSTON",37.33,-91.96,3719800,9157600
202003,145408,880750,1,.55,"E","BOSS",37.65,-91.19,3739000,9111400
202003,145408,880751,1,.6,"E","BAKERSFIELD",36.5208,-92.1392,3631248,928352
202003,145408,880764,1,2.07,"N","BANKER CAVE",37.18,-91.12,3710800,917200
202003,145408,880767,1,2.15,"NNE","GAINESVILLE ARPT",36.65,-92.39,3639000,9223400
202003,145408,880769,1,1.49,"SSW","ROUND SPG",37.26,-91.43,3715600,9125800
202003,145408,880770,1,2.16,"NE","(H63)WEST PLAINS",36.75,-91.8,3645000,9148000
202003,145408,880771,1,.88,"NW","WHITE CHURCH",36.86,-91.79,3651600,9147400
202003,145408,880772,1,.55,"E","BARTLETT",37,-91.41,3700,9124600
202003,145408,880784,1,2.78,"S","JACKS FORK",37.16,-91.2847,379600,9117082
202003,145408,880785,1,3.5,"S","PEACE VLY",36.78,-91.78,3646800,9146800
202003,145408,881157,1,1.4,"ENE","AVA",36.9555,-92.6257,3657330,9237542
202003,145408,881157,2,1.57,"E","AVA",36.9538,-92.622,3657228,9237320
202003,145408,881157,3,1.7,"ENE","AVA",36.9558,-92.6201,3657348,9237206
202003,145408,881157,4,1.56,"ENE","AVA",36.9574,-92.6233,3657444,9237398
202003,145408,881158,1,2.48,"W","AVA MUNI MEML ARPT",36.9651,-92.7246,3657906,9243476
202003,145408,881158,2,2.54,"W","AVA MUNI MEML ARPT",36.964,-92.7254,3657840,9243524
202003,145408,881158,3,2.68,"W","AVA MUNI MEML ARPT",36.9646,-92.728,3657876,9243680
202003,145408,881158,4,2.6,"W","AVA MUNI MEML ARPT",36.9657,-92.7268,3657942,9243608
202003,145408,881160,1,1.49,"SSE","OLATHE",37.01,-92.52,37600,9231200
202003,145408,881160,2,1.53,"SSE","OLATHE",37.0093,-92.5201,37558,9231206
202003,145408,881160,3,1.51,"SSE","OLATHE",37.0094,-92.5209,37564,9231254
202003,145408,881160,4,1.48,"SSE","OLATHE",37.01,-92.5206,37600,9231236
202003,145408,881162,1,2.49,"NE","CARYTOWN",37.2947,-94.2871,3717682,9417226
202003,145408,881162,2,2.89,"NE","CARYTOWN",37.2943,-94.2773,3717658,9416638
202003,145408,881162,3,2.98,"NE","CARYTOWN",37.297,-94.2778,3717820,9416668
202003,145408,881162,4,2.58,"NE","CARYTOWN",37.297,-94.2875,3717820,9417250
202003,145408,881163,1,.88,"NE","ANN",37.04,-92.19,372400,9211400
202003,145408,881163,2,.88,"NE","ANN",37.0385,-92.1881,372310,9211286
202003,145408,881163,3,.7,"NE","ANN",37.0367,-92.1905,372202,9211430
202003,145408,881163,4,.74,"NE","ANN",37.0386,-92.1919,372316,9211514
202003,145408,881165,1,0,"N","OLGA",37.1,-92.92,376000,9255200
202003,145408,881165,2,.33,"SSE","OLGA",37.0956,-92.9175,375736,9255050
202003,145408,881165,3,.46,"SSW","OLGA",37.0936,-92.9222,375616,9255332
202003,145408,881165,4,.19,"SW","OLGA",37.0984,-92.9227,375904,9255362
202003,145408,881167,1,1.14,"E","TERRELL",37.0796,-93.3994,374776,9323964
202003,145408,881167,2,1.05,"E","TERRELL",37.0797,-93.4009,374782,9324054
202003,145408,881167,3,1,"E","TERRELL",37.0812,-93.402,374872,9324120
202003,145408,881167,4,1.1,"E","TERRELL",37.0812,-93.4001,374872,9324006
202003,145408,881168,1,4.11,"NE","MANSFIELD",37.1649,-92.5312,379894,9231872
202003,145408,881168,2,4.22,"NE","MANSFIELD",37.1648,-92.528,379888,9231680
202003,145408,881168,3,4.32,"NE","MANSFIELD",37.1665,-92.5276,379990,9231656
202003,145408,881168,4,4.24,"NE","MANSFIELD",37.1668,-92.5302,3710008,9231812
202003,145408,881169,1,2.77,"E","ROCKBRIDGE",36.78,-92.37,3646800,9222200
202003,145408,881169,2,3.24,"E","ROCKBRIDGE",36.783,-92.3616,3646980,9221696
202003,145408,881169,3,2.95,"E","ROCKBRIDGE",36.7859,-92.3673,3647154,9222038
202003,145408,881169,4,2.77,"E","ROCKBRIDGE",36.7836,-92.3701,3647016,9222206
202003,145408,881170,1,1.59,"W","RAYBORN",37.3013,-92.3988,3718078,9223928
202003,145408,881170,2,1.42,"W","RAYBORN",37.3028,-92.3956,3718168,9223736
202003,145408,881170,3,1.75,"NW","RAYBORN",37.3148,-92.3959,3718888,9223754
202003,145408,881170,4,1.97,"WNW","RAYBORN",37.315,-92.4005,3718900,9224030
202003,145412,880714,1,.58,"WNW","MAUD",34.652,-88.13,3439120,887800
202003,145412,880714,2,3.71,"ENE","MYNOT",34.667,-87.988,3440020,8759280
202003,145412,880715,1,2.19,"SE","MYNOT",34.63,-88.02,3437800,881200
202003,145412,880716,1,2.28,"W","GRIFFIN ADDITION",34.58,-87.07,3434800,874200
202003,145412,880717,1,.37,"NE","AUSTINVILLE",34.573,-86.9947,3434380,8659682
202003,145412,880718,1,0,"N","MOORESVILLE",34.63,-86.88,3437800,8652800
202003,145412,880719,1,1.33,"ENE","HUNTSVILLE PARK",34.71,-86.6,3442600,8636000
202003,145412,883230,1,0,"N","MADISON",34.7,-86.77,3442000,8646200
202003,145412,883230,2,.62,"N","MADISON",34.7089,-86.7709,3442534,8646254
202003,145412,883230,3,.81,"NE","MADISON",34.7092,-86.7611,3442552,8645666
202003,145412,883230,4,.37,"E","MADISON",34.7003,-86.7635,3442018,8645810
202003,145412,883234,1,1.49,"SSW","NUNN STORE",34.63,-86.49,3437800,8629400
202003,145412,883234,2,1.39,"SSW","NUNN STORE",34.6318,-86.4902,3437908,8629412
202003,145412,883234,3,1.48,"SSW","NUNN STORE",34.6315,-86.4931,3437890,8629586
202003,145412,883234,4,1.56,"SSW","NUNN STORE",34.6302,-86.4932,3437812,8629592
202003,145412,883235,1,.89,"NE","DUG HILL",34.73,-86.49,3443800,8629400
202003,145412,883235,2,.82,"W","MOONTOWN",34.731,-86.4843,3443860,8629058
202003,145412,883235,3,.92,"WSW","MOONTOWN",34.7239,-86.4844,3443434,8629064
202003,145412,883235,4,.55,"NE","DUG HILL",34.7259,-86.4935,3443554,8629610
202003,145412,883236,1,.69,"N","VALDOSTA",34.73,-87.72,3443800,8743200
202003,145412,883236,2,.86,"N","VALDOSTA",34.7322,-87.7175,3443932,8743050
202003,145412,883236,3,.96,"N","VALDOSTA",34.7338,-87.7183,3444028,8743098
202003,145412,883236,4,.94,"N","VALDOSTA",34.7336,-87.7207,3444016,8743242
202003,145412,883237,1,.89,"SW","SHEFFIELD",34.76,-87.71,3445600,8742600
202003,145412,883237,2,.89,"SSW","SHEFFIELD",34.7586,-87.7075,3445516,8742450
202003,145412,883237,3,.97,"SSW","SHEFFIELD",34.7578,-87.7087,3445468,8742522
202003,145412,883237,4,.96,"SW","SHEFFIELD",34.7605,-87.7123,3445630,8742738
202003,145412,883238,1,.89,"SE","EMCO LISTERHILL JCT",34.71,-87.56,3442600,8733600
202003,145412,883238,2,.74,"S","EMCO LISTERHILL JCT",34.7093,-87.569,3442558,8734140
202003,145412,883238,3,1.58,"S","EMCO LISTERHILL JCT",34.6973,-87.5667,3441838,8734002
202003,145412,883238,4,1.78,"SSE","EMCO LISTERHILL JCT",34.696,-87.5588,3441760,8733528
202003,145413,880701,1,.84,"SE","GREENHAW",35.2211,-86.0098,3513266,86588
202003,145413,880701,2,.8,"S","ROWARK COVE",35.2385,-85.9285,3514310,8555710
202003,145413,880702,1,1.83,"ESE","OWL HOLLOW",35.19,-86.15,3511400,869000
202003,145413,880703,1,1.38,"S","ESTILL SPGS ARPT",35.25,-86.15,3515000,869000
202003,145413,880704,1,.64,"S","ESTILL SPGS",35.2608,-86.1291,3515648,867746
202003,145413,880705,1,.69,"S","DECHERD",35.21,-86.08,3512600,864800
202003,145413,880706,1,.56,"W","WINCHESTER MUNI ARPT",35.18,-86.08,3510800,864800
202003,145413,880707,1,.56,"E","DECHERD",35.22,-86.07,3513200,864200
202003,145413,880708,1,2.36,"NNE","DECHERD",35.25,-86.06,3515000,863600
202003,145413,880709,1,1.13,"W","GREENHAW",35.23,-86.04,3513800,862400
202003,145413,880710,1,2.36,"NNW","GREENHAW",35.26,-86.04,3515600,862400
202003,145413,880711,1,1.49,"SSW","GREENHAW",35.21,-86.03,3512600,861800
202003,145413,880712,1,.69,"S","GREENHAW",35.22,-86.02,3513200,861200
202003,145413,880713,1,1.32,"ENE","ALTO",35.28,-85.95,3516800,8557000
202003,145413,880861,1,1.01,"SW","ROWARK COVE",35.2414,-85.9444,3514484,8556664
202003,145413,880863,1,1.68,"WNW","WINCHESTER",35.1909,-86.1466,3511454,868796
202003,145413,880864,1,1.99,"SE","OAK GROVE",35.2314,-85.973,3513884,8558380
202003,145413,880865,1,1.44,"W","GREENHAW",35.2277,-86.0454,3513662,862724
202003,145413,880866,1,1.19,"S","ROWARK COVE",35.2329,-85.9276,3513974,8555656
202003,145413,880867,1,.76,"E","ROWARK COVE",35.2482,-85.9167,3514892,8555002
202003,145413,880868,1,1.06,"S","ROWARK COVE",35.2348,-85.9271,3514088,8555626
202003,145413,880869,1,.77,"SW","GREENHAW",35.2229,-86.0305,3513374,861830
202003,145413,880871,1,.33,"E","DECHERD",35.22,-86.0741,3513200,864446
202003,145413,880873,1,1.47,"S","ESTILL SPGS ARPT",35.2488,-86.1506,3514928,869036
